,Index,negative sign,Forecast : 0,Forecast : 1,Date,Close,Open,High,Low
4548,4548,0,1,1,2020.10.09,1930.09,1893.57,1930.5,1893.28
4549,4549,1,1,1,2020.10.12,1922.05,1928.38,1933.16,1918.28
4550,4550,1,0,0,2020.10.13,1890.33,1920.16,1925.38,1886.37
4551,4551,0,0,0,2020.10.14,1900.85,1890.47,1912.91,1882.35
4552,4552,0,1,1,2020.10.15,1908.01,1901.57,1908.87,1889.45
4553,4553,1,0,0,2020.10.16,1898.62,1904.97,1913.98,1897.69
4554,4554,0,0,0,2020.10.19,1903.66,1899.47,1918.48,1896.99
4555,4555,0,0,0,2020.10.20,1905.02,1901.75,1914.1,1894.47
4556,4556,0,1,1,2020.10.21,1923.88,1906.69,1931.49,1906.69
4557,4557,1,0,0,2020.10.22,1903.51,1923.75,1926.08,1894.06
4558,4558,0,1,1,2020.10.23,1901.5,1899.36,1914.19,1894.26
4559,4559,1,0,0,2020.10.26,1901.36,1902.76,1908.61,1891.03
4560,4560,0,1,1,2020.10.27,1907.16,1901.47,1911.34,1897.77
4561,4561,1,1,1,2020.10.28,1876.46,1907.46,1910.86,1869.32
4562,4562,1,0,0,2020.10.29,1867.11,1876.37,1884.99,1859.92
4563,4563,0,0,0,2020.10.30,1878.52,1865.96,1889.81,1864.32
4564,4564,0,0,0,2020.11.02,1894.22,1876.22,1896.06,1873.41
4565,4565,0,1,1,2020.11.03,1908.38,1891.52,1910.54,1886.91
4566,4566,1,0,0,2020.11.04,1901.64,1908.03,1916.43,1880.72
4567,4567,0,0,0,2020.11.05,1948.57,1902.48,1952.76,1901.87
4568,4568,0,1,1,2020.11.06,1951.26,1947.86,1960.36,1935.57
4569,4569,1,0,0,2020.11.09,1853.47,1954.58,1965.48,1850.37
4570,4570,0,1,1,2020.11.10,1876.51,1863.53,1890.43,1859.99
4571,4571,1,0,0,2020.11.11,1865.24,1876.86,1884.36,1856.28
4572,4572,0,0,0,2020.11.12,1876.05,1865.29,1883.86,1862.68
4573,4573,0,0,0,2020.11.13,1889.46,1876.42,1896.83,1872.39
4574,4574,0,1,1,2020.11.16,1888.21,1887.17,1899.05,1863.98
4575,4575,1,1,1,2020.11.17,1879.28,1888.25,1893.44,1876.89
4576,4576,1,1,1,2020.11.18,1871.57,1879.92,1884.85,1863.32
4577,4577,1,0,0,2020.11.19,1865.39,1872.63,1873.94,1852.68
4578,4578,0,1,1,2020.11.20,1870.89,1865.41,1879.77,1860.78
4579,4579,1,1,1,2020.11.23,1836.89,1869.75,1876.07,1830.92
4580,4580,1,1,1,2020.11.24,1806.83,1836.72,1839.04,1800.22
4581,4581,1,0,0,2020.11.25,1806.89,1807.29,1817.71,1801.59
4582,4582,0,1,1,2020.11.26,1809.74,1807.13,1818.28,1803.06
4583,4583,1,1,1,2020.11.27,1786.5,1809.91,1813.81,1774.25
4584,4584,1,0,0,2020.11.30,1776.4,1785.82,1789.96,1764.33
4585,4585,0,0,0,2020.12.01,1814.75,1776.67,1817.3,1775.65
4586,4586,0,0,0,2020.12.02,1829.96,1814.64,1832.4,1807.42
4587,4587,0,1,1,2020.12.03,1840.33,1829.6,1843.95,1823.7
4588,4588,1,0,0,2020.12.04,1838.87,1839.49,1848.27,1829.04
4589,4589,0,0,0,2020.12.07,1862.04,1836.91,1868.58,1821.58
4590,4590,0,1,1,2020.12.08,1869.58,1861.72,1875.24,1860.2
4591,4591,1,1,1,2020.12.09,1838.95,1869.89,1870.69,1825.29
4592,4592,1,0,0,2020.12.10,1836.0,1839.02,1850.09,1828.62
4593,4593,0,1,1,2020.12.11,1839.6,1836.4,1847.7,1823.9
4594,4594,1,0,0,2020.12.14,1826.33,1840.3,1841.52,1818.28
4595,4595,0,0,0,2020.12.15,1852.81,1826.97,1855.39,1822.9
4596,4596,0,0,0,2020.12.16,1863.95,1853.21,1865.75,1844.69
4597,4597,0,1,1,2020.12.17,1885.27,1862.68,1896.28,1861.97
4598,4598,1,1,1,2020.12.18,1881.25,1884.97,1889.71,1877.38
4599,4599,1,1,1,2020.12.21,1875.63,1884.01,1906.82,1854.94
4600,4600,1,0,0,2020.12.22,1858.92,1874.99,1884.31,1858.86
4601,4601,0,0,0,2020.12.23,1872.1,1859.4,1878.57,1856.84
4602,4602,0,1,1,2020.12.24,1879.01,1872.49,1883.45,1869.51
4603,4603,1,0,0,2020.12.28,1872.45,1881.19,1900.25,1869.07
4604,4604,0,0,0,2020.12.29,1877.71,1872.37,1886.43,1871.65
4605,4605,0,0,0,2020.12.30,1894.2,1877.64,1894.4,1876.04
4606,4606,0,0,0,2020.12.31,1897.63,1893.49,1900.97,1885.28
4607,4607,0,0,0,2021.01.04,1942.11,1904.05,1944.49,1903.09
4608,4608,0,1,1,2021.01.05,1949.19,1941.83,1953.2,1934.25
4609,4609,1,1,1,2021.01.06,1917.59,1949.23,1959.39,1900.72
4610,4610,1,1,1,2021.01.07,1913.22,1916.23,1927.67,1906.79
4611,4611,1,1,1,2021.01.08,1849.09,1908.86,1917.51,1828.11
4612,4612,1,0,0,2021.01.11,1842.38,1847.97,1856.58,1816.6
4613,4613,0,1,1,2021.01.12,1854.05,1843.81,1863.84,1836.58
4614,4614,1,0,0,2021.01.13,1844.04,1854.2,1863.09,1841.84
4615,4615,0,1,1,2021.01.14,1845.57,1845.2,1857.52,1827.78
4616,4616,1,0,0,2021.01.15,1827.43,1844.85,1856.99,1823.26
4617,4617,0,0,0,2021.01.18,1837.45,1828.14,1840.79,1801.72
4618,4618,0,0,0,2021.01.19,1839.32,1837.03,1845.48,1833.0
4619,4619,0,1,1,2021.01.20,1871.38,1839.69,1871.71,1832.34
4620,4620,1,1,1,2021.01.21,1869.17,1869.76,1875.13,1858.32
4621,4621,1,0,0,2021.01.22,1855.92,1868.69,1870.82,1837.28
4622,4622,0,1,1,2021.01.25,1855.18,1854.31,1867.93,1847.07
4623,4623,1,1,1,2021.01.26,1850.07,1854.87,1861.72,1848.35
4624,4624,1,1,1,2021.01.27,1842.02,1850.15,1853.14,1831.16
4625,4625,1,0,0,2021.01.28,1841.77,1843.4,1864.09,1833.99
4626,4626,0,1,1,2021.01.29,1848.43,1838.9,1875.63,1838.9
4627,4627,1,1,1,2021.02.01,1860.0,1864.94,1871.8,1849.12
4628,4628,1,1,1,2021.02.02,1837.3,1859.73,1864.07,1829.47
4629,4629,1,1,1,2021.02.03,1833.3,1836.89,1844.99,1829.51
4630,4630,1,0,0,2021.02.04,1793.4,1832.44,1834.77,1784.83
4631,4631,0,0,0,2021.02.05,1813.8,1793.17,1815.15,1791.98
4632,4632,0,0,0,2021.02.08,1829.85,1815.03,1839.13,1807.7
4633,4633,0,0,0,2021.02.09,1837.61,1835.96,1848.58,1828.85
4634,4634,0,1,1,2021.02.10,1842.53,1838.25,1855.39,1834.03
4635,4635,1,1,1,2021.02.11,1824.57,1842.32,1847.54,1821.12
4636,4636,1,1,1,2021.02.12,1824.35,1825.92,1830.72,1810.45
4637,4637,1,1,1,2021.02.15,1818.38,1824.45,1827.03,1816.05
4638,4638,1,1,1,2021.02.16,1793.65,1818.9,1826.49,1789.4
4639,4639,1,0,0,2021.02.17,1774.77,1793.83,1795.17,1769.55
4640,4640,0,0,0,2021.02.18,1775.22,1774.81,1789.63,1768.34
4641,4641,0,0,0,2021.02.19,1783.37,1774.46,1791.59,1760.58
4642,4642,0,1,1,2021.02.22,1809.02,1782.17,1812.61,1780.57
4643,4643,1,1,1,2021.02.23,1805.01,1808.87,1815.97,1795.56
4644,4644,1,1,1,2021.02.24,1804.62,1804.46,1813.77,1783.51
4645,4645,1,1,1,2021.02.25,1769.05,1803.79,1805.39,1765.27
4646,4646,1,1,1,2021.02.26,1734.18,1768.69,1775.78,1717.14
4647,4647,1,0,0,2021.03.01,1724.11,1734.57,1759.9,1719.61
4648,4648,0,1,1,2021.03.02,1737.51,1723.61,1739.14,1707.18
4649,4649,1,1,1,2021.03.03,1710.49,1737.15,1740.54,1701.91
4650,4650,1,0,0,2021.03.04,1696.13,1705.96,1723.19,1690.38
4651,4651,0,1,1,2021.03.05,1700.76,1696.21,1707.68,1687.15
4652,4652,1,0,0,2021.03.08,1682.86,1705.38,1714.28,1676.74
4653,4653,0,0,0,2021.03.09,1715.35,1682.96,1720.63,1680.11
4654,4654,0,1,1,2021.03.10,1726.13,1714.41,1726.76,1708.09
4655,4655,1,0,0,2021.03.11,1722.57,1726.09,1739.85,1719.23
4656,4656,0,0,0,2021.03.12,1727.61,1721.51,1729.13,1699.13
4657,4657,0,1,1,2021.03.15,1731.21,1727.66,1734.53,1721.64
4658,4658,1,0,0,2021.03.16,1729.72,1731.81,1741.23,1726.09
4659,4659,0,1,1,2021.03.17,1745.0,1731.24,1751.63,1723.88
4660,4660,1,0,0,2021.03.18,1735.71,1745.1,1755.49,1719.1
4661,4661,0,1,1,2021.03.19,1744.95,1736.55,1746.75,1728.51
4662,4662,1,1,1,2021.03.22,1738.1,1745.77,1746.91,1727.27
4663,4663,1,0,0,2021.03.23,1726.25,1738.82,1742.61,1724.65
4664,4664,0,1,1,2021.03.24,1733.51,1727.75,1738.4,1723.77
4665,4665,1,0,0,2021.03.25,1726.04,1733.99,1745.47,1721.66
4666,4666,0,1,1,2021.03.26,1732.27,1727.05,1736.72,1721.58
4667,4667,1,1,1,2021.03.29,1711.49,1732.09,1733.07,1705.71
4668,4668,1,0,0,2021.03.30,1685.27,1711.16,1714.38,1678.62
4669,4669,0,0,0,2021.03.31,1707.6,1684.39,1715.28,1677.85
4670,4670,0,1,1,2021.04.01,1729.12,1707.27,1730.62,1705.12
4671,4671,1,0,0,2021.04.05,1728.1,1728.35,1733.52,1721.25
4672,4672,0,1,1,2021.04.06,1742.98,1727.12,1745.51,1727.07
4673,4673,1,0,0,2021.04.07,1737.66,1742.61,1744.33,1730.57
4674,4674,0,1,1,2021.04.08,1755.37,1737.02,1758.67,1733.14
4675,4675,1,1,1,2021.04.09,1743.96,1755.01,1757.3,1731.12
4676,4676,1,0,0,2021.04.12,1732.57,1743.48,1745.16,1727.35
4677,4677,0,1,1,2021.04.13,1745.31,1731.92,1748.91,1723.71
4678,4678,1,0,0,2021.04.14,1736.37,1745.04,1749.4,1732.57
4679,4679,0,0,0,2021.04.15,1764.0,1735.93,1769.75,1731.12
4680,4680,0,1,1,2021.04.16,1776.99,1763.05,1783.85,1759.72
4681,4681,1,0,0,2021.04.19,1771.51,1777.13,1790.07,1766.67
4682,4682,0,0,0,2021.04.20,1778.77,1770.34,1780.48,1763.63
4683,4683,0,1,1,2021.04.21,1793.42,1778.59,1797.66,1776.28
4684,4684,1,1,1,2021.04.22,1783.6,1792.52,1797.85,1777.4
4685,4685,1,0,0,2021.04.23,1776.86,1783.5,1795.95,1769.96
4686,4686,0,1,1,2021.04.26,1781.24,1775.89,1783.48,1768.71
4687,4687,1,0,0,2021.04.27,1776.87,1780.92,1785.59,1773.68
4688,4688,0,1,1,2021.04.28,1781.54,1774.32,1782.57,1762.6
4689,4689,1,1,1,2021.04.29,1772.24,1781.21,1789.96,1756.02
4690,4690,1,0,0,2021.04.30,1769.25,1771.99,1773.64,1764.22
4691,4691,0,1,1,2021.05.03,1792.9,1767.84,1797.97,1766.04
4692,4692,1,0,0,2021.05.04,1778.69,1792.5,1799.07,1770.67
4693,4693,0,0,0,2021.05.05,1786.74,1778.18,1788.0,1770.36
4694,4694,0,0,0,2021.05.06,1815.05,1786.24,1818.12,1781.97
4695,4695,0,0,0,2021.05.07,1831.07,1814.63,1843.35,1812.82
4696,4696,0,0,0,2021.05.10,1835.97,1833.14,1845.4,1829.98
4697,4697,0,1,1,2021.05.11,1837.44,1835.33,1841.82,1817.92
4698,4698,1,0,0,2021.05.12,1815.54,1836.42,1843.71,1813.22
4699,4699,0,0,0,2021.05.13,1826.19,1815.52,1828.78,1808.72
4700,4700,0,0,0,2021.05.14,1843.9,1825.38,1845.84,1819.67
4701,4701,0,0,0,2021.05.17,1866.75,1844.72,1868.45,1840.01
4702,4702,0,0,0,2021.05.18,1869.27,1862.08,1875.01,1862.08
4703,4703,0,0,0,2021.05.19,1869.86,1869.17,1890.07,1852.16
4704,4704,0,0,0,2021.05.20,1877.07,1869.65,1883.9,1863.8
4705,4705,0,1,1,2021.05.21,1881.63,1877.37,1889.41,1870.15
4706,4706,1,0,0,2021.05.24,1880.8,1881.0,1887.06,1875.18
4707,4707,0,1,1,2021.05.25,1899.17,1879.76,1900.26,1872.72
4708,4708,1,0,0,2021.05.26,1896.54,1898.66,1912.75,1890.68
4709,4709,0,0,0,2021.05.27,1896.55,1896.01,1903.64,1888.14
4710,4710,0,0,0,2021.05.28,1904.19,1896.14,1905.91,1882.23
4711,4711,0,1,1,2021.05.31,1906.6,1903.07,1910.64,1902.11
4712,4712,1,0,0,2021.06.01,1900.46,1906.58,1916.59,1892.39
4713,4713,0,1,1,2021.06.02,1908.81,1898.65,1909.06,1894.32
4714,4714,1,0,0,2021.06.03,1870.61,1907.68,1909.61,1865.02
4715,4715,0,0,0,2021.06.04,1891.49,1869.69,1896.19,1855.51
4716,4716,0,1,1,2021.06.07,1899.14,1891.0,1900.1,1881.5
4717,4717,1,1,1,2021.06.08,1892.68,1898.94,1903.76,1883.79
4718,4718,1,0,0,2021.06.09,1888.67,1889.91,1898.97,1887.3
4719,4719,0,1,1,2021.06.10,1898.2,1888.54,1899.87,1869.64
4720,4720,1,1,1,2021.06.11,1876.17,1891.84,1903.0,1874.43
4721,4721,1,1,1,2021.06.14,1866.13,1876.83,1877.69,1844.49
4722,4722,1,1,1,2021.06.15,1858.59,1865.75,1869.15,1851.58
4723,4723,1,1,1,2021.06.16,1811.5,1858.81,1863.22,1803.22
4724,4724,1,1,1,2021.06.17,1773.28,1811.19,1825.27,1767.21
4725,4725,1,0,0,2021.06.18,1763.9,1773.0,1797.28,1760.79
4726,4726,0,1,1,2021.06.21,1783.17,1767.0,1786.51,1766.33
4727,4727,1,0,0,2021.06.22,1778.69,1781.72,1790.12,1772.32
4728,4728,0,1,1,2021.06.23,1778.72,1778.25,1794.97,1773.23
4729,4729,1,0,0,2021.06.24,1774.99,1776.19,1788.02,1772.81
4730,4730,0,1,1,2021.06.25,1781.04,1773.87,1790.38,1773.68
4731,4731,1,1,1,2021.06.28,1778.57,1781.11,1785.76,1770.64
4732,4732,1,0,0,2021.06.29,1761.13,1777.47,1778.95,1750.63
4733,4733,0,0,0,2021.06.30,1770.25,1760.8,1774.36,1753.32
4734,4734,0,0,0,2021.07.01,1776.77,1769.24,1782.84,1765.61
4735,4735,0,0,0,2021.07.02,1787.34,1775.74,1795.05,1774.23
4736,4736,0,0,0,2021.07.05,1791.72,1784.34,1794.57,1784.34
4737,4737,0,0,0,2021.07.06,1796.57,1791.06,1815.03,1790.03
4738,4738,0,0,0,2021.07.07,1803.76,1795.75,1809.75,1793.9
4739,4739,0,0,0,2021.07.08,1802.93,1802.42,1818.41,1793.93
4740,4740,0,1,1,2021.07.09,1808.29,1802.24,1812.36,1796.64
4741,4741,1,0,0,2021.07.12,1805.27,1807.68,1810.86,1791.59
4742,4742,0,0,0,2021.07.13,1807.29,1805.08,1817.18,1798.64
4743,4743,0,0,0,2021.07.14,1826.71,1807.27,1829.78,1804.54
4744,4744,0,1,1,2021.07.15,1828.88,1826.59,1834.12,1820.26
4745,4745,1,0,0,2021.07.16,1811.74,1828.52,1832.02,1809.07
4746,4746,0,1,1,2021.07.19,1811.89,1809.09,1817.32,1795.0
4747,4747,1,1,1,2021.07.20,1809.87,1811.67,1825.02,1805.07
4748,4748,1,0,0,2021.07.21,1802.9,1804.4,1813.72,1794.58
4749,4749,0,1,1,2021.07.22,1806.41,1802.57,1808.06,1792.79
4750,4750,1,1,1,2021.07.23,1802.03,1806.89,1810.31,1789.48
4751,4751,1,0,0,2021.07.26,1797.09,1801.94,1811.55,1796.39
4752,4752,0,0,0,2021.07.27,1798.44,1796.28,1805.26,1793.58
4753,4753,0,0,0,2021.07.28,1805.93,1797.85,1809.75,1792.33
4754,4754,0,1,1,2021.07.29,1828.24,1807.0,1832.76,1806.29
4755,4755,1,0,0,2021.07.30,1814.08,1827.88,1831.33,1810.23
4756,4756,0,1,1,2021.08.02,1812.84,1812.06,1819.56,1805.72
4757,4757,1,0,0,2021.08.03,1810.24,1812.78,1815.03,1807.07
4758,4758,0,1,1,2021.08.04,1812.01,1810.01,1831.77,1806.44
4759,4759,1,1,1,2021.08.05,1804.27,1811.63,1814.87,1797.78
4760,4760,1,1,1,2021.08.06,1763.46,1804.49,1804.8,1758.68
4761,4761,1,1,1,2021.08.09,1729.64,1763.09,1764.66,1684.18
4762,4762,1,0,0,2021.08.10,1728.68,1729.55,1738.3,1717.79
4763,4763,0,0,0,2021.08.11,1751.41,1728.64,1754.46,1724.09
4764,4764,0,0,0,2021.08.12,1752.47,1750.4,1758.18,1741.56
4765,4765,0,0,0,2021.08.13,1779.73,1751.88,1780.02,1751.68
4766,4766,0,1,1,2021.08.16,1787.18,1777.44,1789.28,1770.8
4767,4767,1,0,0,2021.08.17,1785.92,1786.59,1795.51,1780.61
4768,4768,0,1,1,2021.08.18,1787.28,1784.78,1793.78,1777.35
4769,4769,1,0,0,2021.08.19,1780.1,1787.34,1792.45,1774.47
4770,4770,0,0,0,2021.08.20,1780.97,1778.97,1788.45,1778.34
4771,4771,0,1,1,2021.08.23,1805.01,1781.27,1806.42,1776.47
4772,4772,1,1,1,2021.08.24,1802.44,1804.5,1809.59,1800.71
4773,4773,1,0,0,2021.08.25,1790.61,1802.62,1803.08,1782.51
4774,4774,0,0,0,2021.08.26,1792.15,1790.61,1798.2,1780.04
4775,4775,0,1,1,2021.08.27,1818.24,1791.33,1819.17,1784.09
4776,4776,1,0,0,2021.08.30,1810.02,1818.56,1823.23,1807.76
4777,4777,0,0,0,2021.08.31,1813.13,1808.38,1819.17,1801.6
4778,4778,0,1,1,2021.09.01,1813.68,1812.76,1820.03,1808.68
4779,4779,1,0,0,2021.09.02,1809.6,1813.77,1817.12,1804.92
4780,4780,0,1,1,2021.09.03,1827.6,1805.13,1833.98,1805.13
4781,4781,1,1,1,2021.09.06,1823.1,1828.24,1830.19,1821.42
4782,4782,1,1,1,2021.09.07,1794.12,1822.84,1827.29,1792.33
4783,4783,1,0,0,2021.09.08,1788.92,1792.89,1802.15,1782.39
4784,4784,0,1,1,2021.09.09,1794.2,1787.99,1801.0,1783.82
4785,4785,1,0,0,2021.09.10,1787.54,1793.59,1803.88,1787.21
4786,4786,0,0,0,2021.09.13,1793.51,1785.89,1798.36,1783.68
4787,4787,0,1,1,2021.09.14,1804.09,1793.17,1808.66,1780.15
4788,4788,1,1,1,2021.09.15,1793.74,1803.83,1806.87,1790.71
4789,4789,1,0,0,2021.09.16,1753.42,1793.6,1796.19,1745.34
4790,4790,0,0,0,2021.09.17,1754.29,1752.97,1767.49,1747.38
4791,4791,0,0,0,2021.09.20,1763.84,1754.12,1767.19,1742.17
4792,4792,0,1,1,2021.09.21,1774.19,1764.0,1781.72,1757.86
4793,4793,1,1,1,2021.09.22,1767.59,1774.69,1787.26,1764.61
4794,4794,1,0,0,2021.09.23,1742.33,1768.41,1776.53,1737.35
4795,4795,0,0,0,2021.09.24,1750.44,1742.51,1757.68,1740.43
4796,4796,0,1,1,2021.09.27,1749.85,1749.66,1760.85,1744.83
4797,4797,1,1,1,2021.09.28,1733.7,1748.21,1754.48,1728.08
4798,4798,1,0,0,2021.09.29,1726.07,1731.75,1745.53,1721.66
4799,4799,0,0,0,2021.09.30,1756.55,1723.98,1764.29,1722.24
4800,4800,0,0,0,2021.10.01,1760.74,1755.08,1764.27,1749.75
4801,4801,0,1,1,2021.10.04,1769.38,1761.21,1770.54,1747.72
4802,4802,1,0,0,2021.10.05,1759.9,1768.82,1770.13,1748.57
4803,4803,0,1,1,2021.10.06,1762.49,1759.49,1765.08,1745.83
4804,4804,1,0,0,2021.10.07,1755.58,1762.09,1766.95,1751.95
4805,4805,0,1,1,2021.10.08,1756.75,1756.04,1781.32,1753.36
4806,4806,1,0,0,2021.10.11,1753.88,1756.91,1760.97,1749.92
4807,4807,0,0,0,2021.10.12,1759.69,1752.39,1769.36,1750.7
4808,4808,0,0,0,2021.10.13,1792.62,1758.99,1796.14,1757.83
4809,4809,0,1,1,2021.10.14,1795.64,1791.69,1800.56,1786.7
4810,4810,1,1,1,2021.10.15,1767.72,1795.66,1796.41,1764.84
4811,4811,1,0,0,2021.10.18,1764.66,1767.37,1772.04,1760.29
4812,4812,0,0,0,2021.10.19,1769.01,1763.6,1785.15,1762.97
4813,4813,0,0,0,2021.10.20,1781.89,1769.17,1788.41,1766.82
4814,4814,0,0,0,2021.10.21,1782.4,1781.39,1789.44,1776.5
4815,4815,0,0,0,2021.10.22,1792.42,1783.05,1813.82,1782.86
4816,4816,0,1,1,2021.10.25,1807.49,1791.97,1810.02,1790.88
4817,4817,1,0,0,2021.10.26,1792.45,1807.02,1808.31,1782.36
4818,4818,0,0,0,2021.10.27,1796.39,1792.6,1799.06,1783.47
4819,4819,0,1,1,2021.10.28,1798.5,1795.33,1810.4,1792.28
4820,4820,1,0,0,2021.10.29,1783.4,1798.03,1801.13,1771.87
4821,4821,0,1,1,2021.11.01,1793.1,1783.16,1795.84,1779.1
4822,4822,1,1,1,2021.11.02,1787.64,1791.65,1796.37,1786.35
4823,4823,1,0,0,2021.11.03,1769.63,1786.93,1788.22,1758.76
4824,4824,0,0,0,2021.11.04,1791.91,1770.29,1798.93,1770.23
4825,4825,0,0,0,2021.11.05,1817.92,1790.64,1818.42,1784.95
4826,4826,0,0,0,2021.11.08,1823.74,1817.43,1826.53,1812.36
4827,4827,0,0,0,2021.11.09,1831.52,1823.9,1832.77,1819.11
4828,4828,0,0,0,2021.11.10,1849.04,1831.91,1868.51,1822.27
4829,4829,0,0,0,2021.11.11,1861.68,1848.94,1865.95,1842.85
4830,4830,0,1,1,2021.11.12,1864.69,1861.46,1868.63,1845.18
4831,4831,1,1,1,2021.11.15,1862.63,1869.48,1870.53,1856.3
4832,4832,1,0,0,2021.11.16,1850.52,1862.38,1877.23,1849.62
4833,4833,0,1,1,2021.11.17,1867.18,1849.58,1868.07,1849.33
4834,4834,1,1,1,2021.11.18,1858.4,1867.01,1870.96,1855.06
4835,4835,1,1,1,2021.11.19,1846.1,1858.17,1865.78,1842.93
4836,4836,1,1,1,2021.11.22,1804.35,1845.53,1849.08,1802.22
4837,4837,1,1,1,2021.11.23,1788.83,1804.52,1812.43,1781.94
4838,4838,1,1,1,2021.11.24,1788.19,1788.45,1796.4,1778.48
4839,4839,1,0,0,2021.11.25,1788.23,1788.44,1795.14,1786.02
4840,4840,0,1,1,2021.11.26,1790.51,1785.73,1815.51,1780.37
4841,4841,1,1,1,2021.11.29,1784.23,1785.95,1799.35,1777.83
4842,4842,1,0,0,2021.11.30,1774.12,1783.14,1808.72,1769.85
4843,4843,0,1,1,2021.12.01,1781.5,1774.37,1794.5,1772.18
4844,4844,1,0,0,2021.12.02,1768.55,1777.99,1783.31,1761.92
4845,4845,0,1,1,2021.12.03,1783.63,1768.23,1786.07,1765.6
4846,4846,1,0,0,2021.12.06,1778.48,1784.73,1787.76,1775.68
4847,4847,0,1,1,2021.12.07,1783.76,1778.34,1787.8,1772.25
4848,4848,1,1,1,2021.12.08,1782.81,1784.04,1793.08,1779.56
4849,4849,1,0,0,2021.12.09,1775.1,1783.01,1787.57,1773.26
4850,4850,0,0,0,2021.12.10,1782.88,1775.05,1789.41,1770.11
4851,4851,0,1,1,2021.12.13,1786.46,1782.59,1791.62,1781.55
4852,4852,1,0,0,2021.12.14,1770.58,1786.05,1789.51,1766.43
4853,4853,0,0,0,2021.12.15,1776.52,1770.12,1780.85,1752.31
4854,4854,0,1,1,2021.12.16,1799.03,1775.47,1799.68,1774.33
4855,4855,1,1,1,2021.12.17,1797.99,1799.36,1814.28,1795.86
4856,4856,1,1,1,2021.12.20,1790.63,1799.18,1804.16,1788.3
4857,4857,1,0,0,2021.12.21,1788.92,1790.09,1800.49,1784.84
4858,4858,0,0,0,2021.12.22,1803.42,1788.59,1805.0,1785.89
4859,4859,0,0,0,2021.12.23,1808.64,1803.84,1810.73,1798.78
4860,4860,0,1,1,2021.12.27,1811.89,1808.6,1813.45,1802.95
4861,4861,1,1,1,2021.12.28,1806.08,1811.44,1820.18,1804.98
4862,4862,1,0,0,2021.12.29,1804.49,1805.56,1807.7,1789.4
4863,4863,0,0,0,2021.12.30,1814.4,1803.97,1817.2,1796.16
4864,4864,0,1,1,2021.12.31,1828.99,1814.99,1830.32,1814.24
4865,4865,1,0,0,2022.01.03,1801.19,1828.65,1831.7,1798.28
4866,4866,0,1,1,2022.01.04,1814.17,1797.29,1816.8,1797.29
4867,4867,1,1,1,2022.01.05,1810.12,1814.34,1829.71,1808.28
4868,4868,1,0,0,2022.01.06,1790.88,1810.24,1811.54,1786.36
4869,4869,0,0,0,2022.01.07,1796.72,1790.84,1798.63,1782.53
4870,4870,0,0,0,2022.01.10,1801.39,1794.37,1802.32,1790.34
4871,4871,0,0,0,2022.01.11,1821.31,1795.64,1823.31,1795.64
4872,4872,0,1,1,2022.01.12,1825.86,1821.15,1828.09,1814.69
4873,4873,1,1,1,2022.01.13,1822.24,1825.65,1828.17,1812.34
4874,4874,1,0,0,2022.01.14,1817.75,1822.27,1829.14,1814.68
4875,4875,0,1,1,2022.01.17,1819.04,1816.6,1823.23,1813.02
4876,4876,1,0,0,2022.01.18,1813.51,1817.55,1822.77,1805.75
4877,4877,0,1,1,2022.01.19,1840.3,1812.42,1843.37,1810.26
4878,4878,1,1,1,2022.01.20,1839.0,1839.62,1847.9,1835.92
4879,4879,1,0,0,2022.01.21,1834.4,1836.56,1843.22,1828.48
4880,4880,0,0,0,2022.01.24,1842.67,1834.79,1844.3,1829.63
4881,4881,0,1,1,2022.01.25,1847.63,1842.09,1853.85,1834.94
4882,4882,1,1,1,2022.01.26,1819.3,1846.96,1850.04,1814.89
4883,4883,1,1,1,2022.01.27,1797.17,1818.25,1822.12,1791.75
4884,4884,1,0,0,2022.01.28,1791.69,1795.64,1799.42,1780.27
4885,4885,0,0,0,2022.01.31,1796.86,1792.02,1799.86,1785.57
4886,4886,0,0,0,2022.02.01,1800.88,1794.62,1808.75,1794.62
4887,4887,0,1,1,2022.02.02,1806.51,1799.11,1810.79,1794.4
4888,4888,1,0,0,2022.02.03,1804.56,1806.13,1808.96,1788.59
4889,4889,0,0,0,2022.02.04,1808.17,1804.59,1814.9,1792.13
4890,4890,0,0,0,2022.02.07,1820.22,1807.22,1823.56,1807.17
4891,4891,0,0,0,2022.02.08,1825.65,1819.19,1828.75,1815.42
4892,4892,0,1,1,2022.02.09,1833.09,1825.76,1835.8,1824.66
4893,4893,1,0,0,2022.02.10,1826.57,1832.96,1841.92,1821.5
4894,4894,0,0,0,2022.02.11,1858.33,1826.43,1865.46,1820.82
4895,4895,0,1,1,2022.02.14,1870.82,1858.89,1874.12,1850.78
4896,4896,1,0,0,2022.02.15,1853.24,1870.95,1879.47,1844.49
4897,4897,0,0,0,2022.02.16,1869.5,1852.35,1872.58,1850.3
4898,4898,0,1,1,2022.02.17,1898.12,1869.53,1901.13,1867.85
4899,4899,1,0,0,2022.02.18,1897.33,1898.6,1902.45,1886.6
4900,4900,0,1,1,2022.02.21,1903.26,1898.15,1908.29,1887.49
4901,4901,1,0,0,2022.02.22,1898.31,1905.3,1914.09,1891.38
4902,4902,0,1,1,2022.02.23,1908.78,1896.77,1910.52,1889.58
4903,4903,1,1,1,2022.02.24,1903.61,1908.2,1974.46,1877.77
4904,4904,1,1,1,2022.02.25,1888.77,1902.16,1921.99,1882.84
